Name,State,Date,MedianSalePrice,Year,Median Income,MORTGAGE30US,HAI
Granbury,TX,2016-03-31,376636.9090909091,2016,49605.0,3.71,74.42398450554441
Salina,KS,2016-03-31,152018.71186440677,2016,45896.0,3.71,170.60357569029208
Marietta,OH,2016-03-31,100000.0,2016,33670.0,3.71,190.2626130646143
Fergus Falls,MN,2016-03-31,130950.0,2016,43516.0,3.71,187.78193328980407
Fremont,OH,2016-03-31,85000.0,2016,34167.0,3.71,227.14242738617645
Oneonta,NY,2016-03-31,117950.0,2016,41473.0,3.71,198.69084060976712
Norwalk,OH,2016-03-31,80000.0,2016,41316.0,3.71,291.83583759198115
Batavia,NY,2016-03-31,188341.0,2016,42804.0,3.71,128.42507382817098
Ardmore,OK,2016-03-31,115000.0,2016,45576.0,3.71,223.94878302276214
Fort Madison,IA,2016-03-31,111276.12765957449,2016,42448.0,3.71,215.55870668000853
Charleston,IL,2016-03-31,79250.0,2016,27004.0,3.71,192.54806966472114
Fernley,NV,2016-03-31,165000.0,2016,51826.0,3.71,177.49008081444143
Calhoun,GA,2016-03-31,110000.0,2016,35160.0,3.71,180.6202844547841
Kearney,NE,2016-03-31,198496.6829268293,2016,51333.0,3.71,146.13482808584558
Fairmont,WV,2016-03-31,150214.75555555554,2016,38566.0,3.71,145.07826132381453
Ontario,OR,2016-03-31,143000.0,2016,27262.0,3.71,107.72884822801969
Gaffney,SC,2016-03-31,134030.1219512195,2016,30085.0,3.71,126.84049953606889
Sterling,IL,2016-03-31,68250.0,2016,39885.0,3.71,330.23057545524887
Branson,MO,2016-03-31,136500.0,2016,38880.0,3.71,160.95480473486367
Cedar City,UT,2016-03-31,153000.0,2016,40582.0,3.71,149.88299281935153
Jasper,IN,2016-03-31,103771.0,2016,55209.0,3.71,300.6382395220543
Durango,CO,2016-03-31,352900.0,2016,60334.0,3.71,96.6097150710982
Kinston,NC,2016-03-31,57000.0,2016,31030.0,3.71,307.6219073356458
Sonora,CA,2016-03-31,240000.0,2016,37589.0,3.71,88.50338286414447
Tiffin,OH,2016-03-31,70400.0,2016,41037.0,3.71,329.39218097496155
Batesville,AR,2016-03-31,134335.83333333334,2016,42143.0,3.71,177.2735390949046
Elko,NV,2016-03-31,212000.0,2016,76826.0,3.71,204.7777192520924
Danville,KY,2016-03-31,120000.0,2016,37036.0,3.71,174.40268630484738
Glasgow,KY,2016-03-31,173994.1739130435,2016,28362.0,3.71,92.11120990227616
St. Marys,GA,2016-03-31,125200.0,2016,55170.0,3.71,249.00553205218597
Warrensburg,MO,2016-03-31,139500.0,2016,38985.0,3.71,157.91874051273513
Gloversville,NY,2016-03-31,68500.0,2016,33760.0,3.71,278.4980810772387
Poplar Bluff,MO,2016-03-31,87877.0,2016,31675.0,3.71,203.68157376021006
Elizabeth City,NC,2016-03-31,148750.0,2016,33398.0,3.71,126.87434893056408
Athens,TN,2016-03-31,105000.0,2016,29253.0,3.71,157.4314345108451
Enterprise,AL,2016-03-31,112450.0,2016,54217.0,3.71,272.449718735151
Ashland,OH,2016-03-31,85000.0,2016,39417.0,3.71,262.04445986715007
Milledgeville,GA,2016-03-31,111000.0,2016,21158.0,3.71,107.71147537495911
Kerrville,TX,2016-03-31,165000.0,2016,40770.0,3.71,139.6262608498587
Bartlesville,OK,2016-03-31,96500.0,2016,50418.0,3.71,295.235543564149
Platteville,WI,2016-03-31,115000.0,2016,41867.0,3.71,205.72370762712794
Corsicana,TX,2016-03-31,207954.4255319149,2016,38988.0,3.71,105.94321081050052
Greenville,OH,2016-03-31,77500.0,2016,35471.0,3.71,258.63188817517016
Rochelle,IL,2016-03-31,104750.0,2016,44205.0,3.71,238.46667920413202
Oil City,PA,2016-03-31,107918.20588235294,2016,34223.0,3.71,179.1982240545822
Mason City,IA,2016-03-31,123000.0,2016,45193.0,3.71,207.62344883093232
Galesburg,IL,2016-03-31,64500.0,2016,33601.0,3.71,294.376290700396
Paris,TX,2016-03-31,202301.5,2016,32755.0,3.71,91.49320506906278
Winona,MN,2016-03-31,208533.7,2016,43701.0,3.71,118.42011176892792
Newport,OR,2016-03-31,230000.0,2016,38531.0,3.71,94.66572931641706
Shelbyville,TN,2016-03-31,105500.0,2016,35620.0,3.71,190.788325421158
Amsterdam,NY,2016-03-31,72307.0,2016,35304.0,3.71,275.9014049228058
New Castle,IN,2016-03-31,58750.0,2016,34924.0,3.71,335.91271976030635
Norfolk,NE,2016-03-31,118000.0,2016,45401.0,3.71,217.417126742273
Cadillac,MI,2016-03-31,80000.0,2016,34507.0,3.71,243.7404213328128
Sidney,OH,2016-03-31,114500.0,2016,46697.0,3.71,230.45908573914278
Pullman,WA,2016-03-31,338012.8,2016,27831.0,3.71,46.52710227492544
Red Wing,MN,2016-03-31,259904.1,2016,49236.0,3.71,107.04834888078847
Tahlequah,OK,2016-03-31,115000.0,2016,31119.0,3.71,152.91079030378566
Kendallville,IN,2016-03-31,163366.60563380283,2016,37407.0,3.71,129.38976818228224
Montrose,CO,2016-03-31,195000.0,2016,41547.0,3.71,120.3969261991658
Cortland,NY,2016-03-31,93390.0,2016,43149.0,3.71,261.084266102377
Mount Sterling,KY,2016-03-31,75000.0,2016,35980.0,3.71,271.08796428333125
Clinton,IA,2016-03-31,84250.0,2016,42497.0,3.71,285.03533659852394
Bardstown,KY,2016-03-31,128000.0,2016,40353.0,3.71,178.14605047604465
Wapakoneta,OH,2016-03-31,89950.0,2016,49934.0,3.71,313.6935072753005
Plymouth,IN,2016-03-31,212330.0909090909,2016,33481.0,3.71,89.10400313995068
Bemidji,MN,2016-03-31,225711.6,2016,33680.0,3.71,84.31960125983889
Bellefontaine,OH,2016-03-31,97000.0,2016,42471.0,3.71,247.4178867500278
Seymour,IN,2016-03-31,115900.0,2016,44143.0,3.71,215.22303411585955
Cornelia,GA,2016-03-31,129000.0,2016,25000.0,3.71,109.51172982217643
Hillsdale,MI,2016-03-31,80200.0,2016,31946.0,3.71,225.0880608458868
Burlington,IA,2016-03-31,86750.0,2016,40381.0,3.71,263.0376566646503
Menomonie,WI,2016-03-31,221144.10869565216,2016,40538.0,3.71,103.58509884497016
Shawano,WI,2016-03-31,181021.7021276596,2016,41467.0,3.71,129.44411576818536
Bedford,IN,2016-03-31,108000.0,2016,36884.0,3.71,192.98546404303295
Grand Rapids,MN,2016-03-31,224544.5294117647,2016,39389.0,3.71,99.12491251642523
Washington,NC,2016-03-31,159000.0,2016,34225.0,3.71,121.63447168758603
Freeport,IL,2016-03-31,112927.33333333331,2016,35552.0,3.71,177.89973661090755
Harrison,AR,2016-03-31,95600.0,2016,35423.0,3.71,209.38124966875864
Rolla,MO,2016-03-31,167042.19672131148,2016,34024.0,3.71,115.098461287003
Coldwater,MI,2016-03-31,123486.06666666668,2016,37536.0,3.71,171.76725433144333
Marion,NC,2016-03-31,115000.0,2016,33399.0,3.71,164.11412594736777
Ellensburg,WA,2016-03-31,255326.0,2016,31644.0,3.71,70.03363606144156
Ponca City,OK,2016-03-31,76750.0,2016,41591.0,3.71,306.21842543291416
Lawrenceburg,TN,2016-03-31,89000.0,2016,30247.0,3.71,192.0448389479311
McAlester,OK,2016-03-31,88000.0,2016,42123.0,3.71,270.48735217892744
Willmar,MN,2016-03-31,125750.0,2016,43846.0,3.71,197.02998598680747
Muscatine,IA,2016-03-31,167555.15151515152,2016,50059.0,3.71,168.82420975633588
Auburn,IN,2016-03-31,111900.0,2016,45948.0,3.71,232.03145668673733
Duncan,OK,2016-03-31,66700.0,2016,40243.0,3.71,340.9375652636678
Cedartown,GA,2016-03-31,79000.0,2016,29353.0,3.71,209.95960349654405
Henderson,NC,2016-03-31,45000.0,2016,22297.0,3.71,279.99112190223445
Aberdeen,SD,2016-03-31,217019.33333333337,2016,46330.0,3.71,120.63524646406154
Rock Springs,WY,2016-03-31,239231.2391304348,2016,71044.0,3.71,167.8107801753391
Garden City,KS,2016-03-31,225576.5,2016,48743.0,3.71,122.10367690378783
Stephenville,TX,2016-03-31,218199.01408450704,2016,39229.0,3.71,101.59323607785191
Celina,OH,2016-03-31,189474.7272727273,2016,42263.0,3.71,126.04318585978879
Wilmington,OH,2016-03-31,72000.0,2016,33845.0,3.71,265.6270888679286
Bucyrus,OH,2016-03-31,94838.5487804878,2016,36230.0,3.71,215.8707373317859
Mountain Home,AR,2016-03-31,100000.0,2016,36273.0,3.71,204.97165915333397
Gainesville,TX,2016-03-31,251520.01666666663,2016,42633.0,3.71,95.78195158866014
McMinnville,TN,2016-03-31,75000.0,2016,30136.0,3.71,227.0568897065723
Astoria,OR,2016-03-31,257500.0,2016,43919.0,3.71,96.37969559701149
Bradford,PA,2016-03-31,90010.48837209302,2016,35551.0,3.71,223.18707673932315
Marshalltown,IA,2016-03-31,170452.63636363635,2016,50934.0,3.71,168.85518534247728
Big Rapids,MI,2016-03-31,93250.0,2016,24524.0,3.71,148.611633423493
Austin,MN,2016-03-31,85500.0,2016,45519.0,3.71,300.8409410250567
West Plains,MO,2016-03-31,162826.34782608697,2016,32641.0,3.71,113.27892378344744
Okeechobee,FL,2016-03-31,186589.09836065577,2016,38061.0,3.71,115.26680864301915
Clewiston,FL,2016-03-31,124084.10638297872,2016,44464.0,3.71,202.48959544655278
Riverton,WY,2016-03-31,264028.875,2016,50020.0,3.71,107.05392697915774
Pittsburg,KS,2016-03-31,141239.9090909091,2016,33159.0,3.71,132.6643813235189
Hannibal,MO,2016-03-31,147393.0652173913,2016,39463.0,3.71,151.29458607844418
Alexandria,MN,2016-03-31,165000.0,2016,44140.0,3.71,151.16760249969985
Urbana,OH,2016-03-31,98500.0,2016,36736.0,3.71,210.74922029255796
Cambridge,OH,2016-03-31,115136.78048780488,2016,30795.0,3.71,151.1389733221922
Defiance,OH,2016-03-31,135455.4255319149,2016,43855.0,3.71,182.95026843893487
Jacksonville,IL,2016-03-31,104618.34285714284,2016,41645.0,3.71,224.93931616282623
Ada,OK,2016-03-31,135000.0,2016,34801.0,3.71,145.66938800914414
Brownwood,TX,2016-03-31,174837.47916666666,2016,36484.0,3.71,117.91749689230917
Crawfordsville,IN,2016-03-31,92500.0,2016,37319.0,3.71,227.98097454493424
Scottsbluff,NE,2016-03-31,147994.86764705885,2016,37665.0,3.71,143.8141629216472
Centralia,IL,2016-03-31,94849.54347826086,2016,32613.0,3.71,194.29688868062442
Mount Vernon,IL,2016-03-31,113650.50847457629,2016,34876.0,3.71,173.4066013887151
Sault Ste. Marie,MI,2016-03-31,170975.875,2016,34925.0,3.71,115.42819925000458
Escanaba,MI,2016-03-31,161614.36363636365,2016,30458.0,3.71,106.49562495603884
Hutchinson,MN,2016-03-31,139900.0,2016,52864.0,3.71,213.5269258059242
Coshocton,OH,2016-03-31,112700.98591549296,2016,38310.0,3.71,192.08558621473367
Huntington,IN,2016-03-31,140785.5593220339,2016,39011.0,3.71,156.58109042828085
Pontiac,IL,2016-03-31,118656.06521739133,2016,46319.0,3.71,220.58682655955786
Lebanon,MO,2016-03-31,110581.0,2016,31425.0,3.71,160.58505101107215
Vernal,UT,2016-03-31,223667.5593220339,2016,56387.0,3.71,142.457832103655
Bonham,TX,2016-03-31,374337.6666666667,2016,33869.0,3.71,51.12686762605251
Ottumwa,IA,2016-03-31,77500.0,2016,38090.0,3.71,277.7279642691841
Effingham,IL,2016-03-31,150660.39130434784,2016,44536.0,3.71,167.04076023446282
Watertown,SD,2016-03-31,261229.25,2016,47664.0,3.71,103.10483296055153
Angola,IN,2016-03-31,150375.0,2016,41729.0,3.71,156.80961106931295
Dixon,IL,2016-03-31,150156.0,2016,51000.0,3.71,191.92777391515452
Taylorville,IL,2016-03-31,98725.70454545454,2016,42782.0,3.71,244.87315810617014
Pella,IA,2016-03-31,264287.3333333333,2016,60568.0,3.71,129.50222343225064
Madison,IN,2016-03-31,205946.0,2016,45014.0,3.71,123.51070082483619
Brevard,NC,2016-03-31,182500.0,2016,38370.0,3.71,118.80624535950058
Susanville,CA,2016-03-31,214082.42682926828,2016,46863.0,3.71,123.69706881895235
Dayton,TN,2016-03-31,96250.0,2016,31365.0,3.71,184.14286435638883
Cambridge,MD,2016-03-31,115000.0,2016,36600.0,3.71,179.84301954171264
Wabash,IN,2016-03-31,132756.0,2016,41639.0,3.71,177.23785001972428
Albert Lea,MN,2016-03-31,178374.88888888888,2016,42128.0,3.71,133.45887721451527
Iron Mountain,MI,2016-03-31,155825.3142857143,2016,37729.0,3.71,136.81938174645333
Ludington,MI,2016-03-31,130000.0,2016,35972.0,3.71,156.3621282849445
Alpena,MI,2016-03-31,144742.3023255814,2016,35490.0,3.71,138.55457279141973
Washington Court House,OH,2016-03-31,105000.0,2016,37905.0,3.71,203.99406984355736
Fort Morgan,CO,2016-03-31,296162.875,2016,44383.0,3.71,84.68302781109855
Van Wert,OH,2016-03-31,121537.23913043478,2016,41900.0,3.71,194.81168244297214
Lincoln,IL,2016-03-31,102430.93220338984,2016,45351.0,3.71,250.18777412284447
Macomb,IL,2016-03-31,91582.67391304349,2016,35459.0,3.71,218.7880033541075
North Vernon,IN,2016-03-31,188570.66666666663,2016,41250.0,3.71,123.61186447865835
Union,SC,2016-03-31,307588.6666666667,2016,26858.0,3.71,49.34165139640053
The Dalles,OR,2016-03-31,370924.0,2016,45856.0,3.71,69.8588729628299
Greensburg,IN,2016-03-31,199624.75,2016,48906.0,3.71,138.43888695568128
Altus,OK,2016-03-31,177258.6,2016,41233.0,3.71,131.44617707524628
Spirit Lake,IA,2016-03-31,357478.4,2016,57008.0,3.71,90.11484503540797
New York,NY,2016-06-30,380000.0,2016,55191.0,3.48,84.43922703176247
Los Angeles,CA,2016-06-30,560000.0,2016,51538.0,3.48,53.50558500253438
Chicago,IL,2016-06-30,229000.0,2016,50434.0,3.48,128.04054509912459
Dallas,TX,2016-06-30,235900.0,2016,45215.0,3.48,111.43309086744979
Houston,TX,2016-06-30,215000.0,2016,47010.0,3.48,127.11926521976731
Philadelphia,PA,2016-06-30,225000.0,2016,39770.0,3.48,102.76202540593079
Miami,FL,2016-06-30,237000.0,2016,31642.0,3.48,77.6202724501595
Atlanta,GA,2016-06-30,193000.0,2016,49398.0,3.48,148.80298366846256
Boston,MA,2016-06-30,409500.0,2016,58516.0,3.48,83.07690482159016
Phoenix,AZ,2016-06-30,226900.0,2016,49328.0,3.48,126.39171130600162
San Francisco,CA,2016-06-30,725000.0,2016,87701.0,3.48,70.3276525462182
Riverside,CA,2016-06-30,301000.0,2016,58979.0,3.48,113.9175121311067
Detroit,MI,2016-06-30,161000.0,2016,26249.0,3.48,94.78649612571391
Seattle,WA,2016-06-30,377719.0,2016,74458.0,3.48,114.60461800436745
Minneapolis,MN,2016-06-30,233500.0,2016,52611.0,3.48,130.9933516749221
San Diego,CA,2016-06-30,495000.0,2016,68117.0,3.48,80.00366750378069
Tampa,FL,2016-06-30,176372.0,2016,45874.0,3.48,151.21558473091855
Denver,CO,2016-06-30,349000.0,2016,56258.0,3.48,93.71701435759502
Baltimore,MD,2016-06-30,265000.0,2016,44262.0,3.48,97.105704301279
St. Louis,MO,2016-06-30,170325.0,2016,36809.0,3.48,125.64210502220352
Orlando,FL,2016-06-30,195000.0,2016,44007.0,3.48,131.20389698571003
Charlotte,NC,2016-06-30,202000.0,2016,55599.0,3.48,160.02034176371532
San Antonio,TX,2016-06-30,199900.0,2016,48183.0,3.48,140.13306637982578
Portland,OR,2016-06-30,334900.0,2016,58423.0,3.48,101.42109360199217
Sacramento,CA,2016-06-30,349000.0,2016,52071.0,3.48,86.74212831267252
Pittsburgh,PA,2016-06-30,152500.0,2016,42450.0,3.48,161.833129866964
Cincinnati,OH,2016-06-30,158000.0,2016,34629.0,3.48,127.42142159202518
Austin,TX,2016-06-30,290000.0,2016,60939.0,3.48,122.16784353981112
Las Vegas,NV,2016-06-30,209900.0,2016,50882.0,3.48,140.9325524767087
Kansas City,MO,2016-06-30,188250.0,2016,47489.0,3.48,146.66200647254323
Columbus,OH,2016-06-30,163000.0,2016,47156.0,3.48,168.1933951138473
Indianapolis,IN,2016-06-30,155000.0,2016,43101.0,3.48,161.6647112558064
Cleveland,OH,2016-06-30,135000.0,2016,26583.0,3.48,114.48004867009716
San Jose,CA,2016-06-30,860000.0,2016,90303.0,3.48,61.04685708966522
Virginia Beach,VA,2016-06-30,229000.0,2016,67719.0,3.48,171.92325957821348
Providence,RI,2016-06-30,244900.0,2016,37366.0,3.48,88.7048583968427
Jacksonville,FL,2016-06-30,186400.0,2016,48256.0,3.48,150.5098747853044
Milwaukee,WI,2016-06-30,200001.0,2016,36801.0,3.48,106.97616763573504
Oklahoma City,OK,2016-06-30,150234.0,2016,50070.0,3.48,193.7621494052991
Raleigh,NC,2016-06-30,239000.0,2016,58641.0,3.48,142.64713363993243
Memphis,TN,2016-06-30,154700.0,2016,36975.0,3.48,138.95604722491518
Richmond,VA,2016-06-30,219950.0,2016,41187.0,3.48,108.86687982938336
New Orleans,LA,2016-06-30,181000.0,2016,37488.0,3.48,120.41297292219556
Salt Lake City,UT,2016-06-30,271800.0,2016,50353.0,3.48,107.70490471837306
Hartford,CT,2016-06-30,225000.0,2016,32095.0,3.48,82.93053068653127
Buffalo,NY,2016-06-30,139000.0,2016,33119.0,3.48,138.52303476451465
Birmingham,AL,2016-06-30,172000.0,2016,32404.0,3.48,109.52916055576847
Rochester,NY,2016-06-30,136875.0,2016,31684.0,3.48,134.5784292405239
Grand Rapids,MI,2016-06-30,159250.0,2016,42019.0,3.48,153.4001746691287
Tucson,AZ,2016-06-30,180000.0,2016,37973.0,3.48,122.648428172599
Tulsa,OK,2016-06-30,140000.0,2016,43045.0,3.48,178.75337858931994
Fresno,CA,2016-06-30,230000.0,2016,41842.0,3.48,105.76553772046498
Worcester,MA,2016-06-30,234900.0,2016,45599.0,3.48,112.8578790806967
Omaha,NE,2016-06-30,160000.0,2016,50827.0,3.48,184.68604313774986
Bridgeport,CT,2016-06-30,392000.0,2016,43137.0,3.48,63.97693852121114
Greenville,SC,2016-06-30,170000.0,2016,45360.0,3.48,155.1256831624384
Albuquerque,NM,2016-06-30,187000.0,2016,48127.0,3.48,149.625896936802
Bakersfield,CA,2016-06-30,208000.0,2016,58669.0,3.48,163.98530558180994
Albany,NY,2016-06-30,173000.0,2016,42335.0,3.48,142.26990567889905
Knoxville,TN,2016-06-30,156000.0,2016,34556.0,3.48,128.78297385183595
Baton Rouge,LA,2016-06-30,185000.0,2016,39969.0,3.48,125.60621730710648
McAllen,TX,2016-06-30,138500.0,2016,45568.0,3.48,191.28009413004327
New Haven,CT,2016-06-30,216500.0,2016,38126.0,3.48,102.38183883437924
El Paso,TX,2016-06-30,131000.0,2016,43322.0,3.48,192.26347385693694
Allentown,PA,2016-06-30,168000.0,2016,37256.0,3.48,128.92778628419293
Oxnard,CA,2016-06-30,555000.0,2016,61709.0,3.48,64.64204811899418
Columbia,SC,2016-06-30,152000.0,2016,42875.0,3.48,163.9910428777706
North Port,FL,2016-06-30,234000.0,2016,53815.0,3.48,133.7048218898127
Dayton,OH,2016-06-30,125000.0,2016,28745.0,3.48,133.6939893519805
Charleston,SC,2016-06-30,236000.0,2016,57603.0,3.48,141.9033610237693
Greensboro,NC,2016-06-30,149000.0,2016,42802.0,3.48,167.00803910582266
Stockton,CA,2016-06-30,287000.0,2016,46033.0,3.48,93.24959729157136
Cape Coral,FL,2016-06-30,198000.0,2016,52000.0,3.48,152.68547903594535
Boise City,ID,2016-06-30,205000.0,2016,52249.0,3.48,148.17799171121231
Colorado Springs,CO,2016-06-30,247500.0,2016,56227.0,3.48,132.0776373808323
Little Rock,AR,2016-06-30,152500.0,2016,46578.0,3.48,177.57040101162423
Lakeland,FL,2016-06-30,147000.0,2016,40918.0,3.48,161.82911007014346
Akron,OH,2016-06-30,130000.0,2016,35240.0,3.48,157.59851829628542
Des Moines,IA,2016-06-30,166750.0,2016,48088.0,3.48,167.66038340956604
Springfield,MA,2016-06-30,195500.0,2016,35742.0,3.48,106.28981994463373
Poughkeepsie,NY,2016-06-30,294737.3611111111,2016,39067.0,3.48,77.06096697725741
Ogden,UT,2016-06-30,225000.0,2016,42482.0,3.48,109.76958419146973
Madison,WI,2016-06-30,235000.0,2016,56464.0,3.48,139.6893708576557
Deltona,FL,2016-06-30,164000.0,2016,43441.0,3.48,153.9981659440079
Syracuse,NY,2016-06-30,130000.0,2016,32704.0,3.48,146.25714932922017
Provo,UT,2016-06-30,251578.0,2016,42600.0,3.48,98.44564788381824
Toledo,OH,2016-06-30,112500.0,2016,34548.0,3.48,178.53771454483766
Wichita,KS,2016-06-30,145246.0,2016,46775.0,3.48,187.22731008843562
Durham,NC,2016-06-30,215000.0,2016,52115.0,3.48,140.9236440529286
Palm Bay,FL,2016-06-30,170000.0,2016,43765.0,3.48,149.67097715176624
Jackson,MS,2016-06-30,173000.0,2016,32866.0,3.48,110.44862926757284
Harrisburg,PA,2016-06-30,165000.0,2016,32688.0,3.48,115.17652935523803
Spokane,WA,2016-06-30,190000.0,2016,43274.0,3.48,132.4137308826616
Scranton,PA,2016-06-30,107000.0,2016,38232.0,3.48,207.73172257934002
Chattanooga,TN,2016-06-30,155275.0,2016,41278.0,3.48,154.5527337752943
Modesto,CA,2016-06-30,266000.0,2016,50996.0,3.48,111.45872183383312
Lancaster,PA,2016-06-30,182750.0,2016,36233.0,3.48,115.26739834347708
Portland,ME,2016-06-30,245500.0,2016,48259.0,3.48,114.28425579614179
Youngstown,OH,2016-06-30,86500.0,2016,24448.0,3.48,164.31863252806068
Lansing,MI,2016-06-30,125000.0,2016,36851.0,3.48,171.3952757561257
Fayetteville,AR,2016-06-30,169000.0,2016,40013.0,3.48,137.64929521935883
Fayetteville,NC,2016-06-30,135000.0,2016,43882.0,3.48,188.97842590156125
Pensacola,FL,2016-06-30,172000.0,2016,45931.0,3.48,155.251940300179
Santa Rosa,CA,2016-06-30,548000.0,2016,62705.0,3.48,66.52443524227586
Reno,NV,2016-06-30,286000.0,2016,48815.0,3.48,99.23088007730331
Huntsville,AL,2016-06-30,154900.0,2016,51441.0,3.48,193.07123180754792
Port St. Lucie,FL,2016-06-30,180000.0,2016,50829.0,3.48,164.17183144826677
Lafayette,LA,2016-06-30,160000.0,2016,47940.0,3.48,174.1957799599372
Myrtle Beach,SC,2016-06-30,151500.0,2016,37023.0,3.48,142.07529183661657
Springfield,MO,2016-06-30,135750.0,2016,33769.0,3.48,144.6231925810792
Visalia,CA,2016-06-30,195000.0,2016,52099.0,3.48,155.3296482163862
Killeen,TX,2016-06-30,135525.0,2016,48157.0,3.48,206.58538355951018
Asheville,NC,2016-06-30,232300.0,2016,44946.0,3.48,112.4867632263006
York,PA,2016-06-30,160000.0,2016,30068.0,3.48,109.25570946673741
Vallejo,CA,2016-06-30,362000.0,2016,59600.0,3.48,95.71880583337142
Santa Maria,CA,2016-06-30,550000.0,2016,51939.0,3.48,54.90229220063977
Salinas,CA,2016-06-30,515000.0,2016,52338.0,3.48,59.08394380706105
Salem,OR,2016-06-30,225000.0,2016,49126.0,3.48,126.93706965279748
Mobile,AL,2016-06-30,125000.0,2016,38759.0,3.48,180.26944975798963
Reading,PA,2016-06-30,155000.0,2016,27247.0,3.48,102.19898349427987
Corpus Christi,TX,2016-06-30,173500.0,2016,52154.0,3.48,174.7622897119106
Brownsville,TX,2016-06-30,132192.0,2016,34255.0,3.48,150.6532070348882
Manchester,NH,2016-06-30,240000.0,2016,54899.0,3.48,132.98809795606442
Fort Wayne,IN,2016-06-30,130000.0,2016,44449.0,3.48,198.78253518023809
Gulfport,MS,2016-06-30,125000.0,2016,37037.0,3.48,172.26036819026967
Flint,MI,2016-06-30,120000.0,2016,25650.0,3.48,124.26983050959224
Peoria,IL,2016-06-30,116950.0,2016,46547.0,3.48,231.39344502118874
Canton,OH,2016-06-30,122250.0,2016,30444.0,3.48,144.78128540294531
Savannah,GA,2016-06-30,195000.0,2016,37108.0,3.48,110.63499464507302
Beaumont,TX,2016-06-30,145000.0,2016,42395.0,3.48,169.98328580614358
Shreveport,LA,2016-06-30,145000.0,2016,38056.0,3.48,152.58601072387313
Trenton,NJ,2016-06-30,265000.0,2016,34412.0,3.48,75.49594452161251
Montgomery,AL,2016-06-30,148000.0,2016,43440.0,3.48,170.64268807765728
Tallahassee,FL,2016-06-30,160000.0,2016,40947.0,3.48,148.78586987942322
Eugene,OR,2016-06-30,240000.0,2016,44859.0,3.48,108.66706290116565
Naples,FL,2016-06-30,285000.0,2016,84830.0,3.48,173.0470458131316
Ann Arbor,MI,2016-06-30,239900.0,2016,57697.0,3.48,139.82427202195737
Ocala,FL,2016-06-30,119750.0,2016,37792.0,3.48,183.4779742248011
Hickory,NC,2016-06-30,129000.0,2016,41533.0,3.48,187.1816082525915
